Lisa Conn 8D V3 2010.02.27 12:10 ,,
Freq,Impedancedata,Phase
1507.5,5.203638554,-0.784213987
1508,5.204597473,-0.779445424
1508.5,5.214466095,-0.780880739
1509,5.222682953,-0.777278342
1509.5,5.231225014,-0.77993944
1510,5.23644352,-0.776804946
1510.5,5.244382381,-0.779573792
1511,5.248105049,-0.777276743
1511.5,5.24951601,-0.77991369
1512,5.254009724,-0.776747139
1512.5,5.257763386,-0.779665748
1513,5.261575699,-0.776891068
1513.5,5.263331413,-0.78001225
1514,5.266072273,-0.777041599
1514.5,5.268664837,-0.78026441
1515,5.271008015,-0.77774182
1515.5,5.270037651,-0.781446692
1516,5.267629623,-0.778428495
1516.5,5.267470837,-0.781511718
1517,5.265257359,-0.778552176
1517.5,5.264334679,-0.781485177
1518,5.262152672,-0.778429207
1518.5,5.260878086,-0.781493549
1519,5.255852222,-0.778354717
1519.5,5.254553318,-0.780872198
1520,5.249052048,-0.777834696
1520.5,5.245918274,-0.77974468
1521,5.241763115,-0.776384111
1521.5,5.238574505,-0.777682882
1522,5.240029335,-0.774246015
1522.5,5.234798908,-0.776443697
1523,5.233088017,-0.772332949
1523.5,5.227861404,-0.774163796
1524,5.225157738,-0.768897269
1524.5,5.227621555,-0.769688297
1525,5.232252598,-0.764958496
1525.5,5.237820625,-0.766546111
1526,5.243496418,-0.762664443
1526.5,5.247025013,-0.764965745
1527,5.249406338,-0.76109951
1527.5,5.252155781,-0.763103268
1528,5.253469944,-0.759011729
1528.5,5.257347107,-0.760151013
1529,5.265097141,-0.756071135
1529.5,5.269513607,-0.758080275
1530,5.276033401,-0.753898627
1530.5,5.281758308,-0.755816571
1531,5.290616512,-0.751653405
1531.5,5.296606064,-0.754276208
1532,5.301355839,-0.749497129
1532.5,5.314589024,-0.751168832
1533,5.324473858,-0.747482248
1533.5,5.337181568,-0.749431212
1534,5.350659847,-0.745897634
1534.5,5.36690712,-0.748569736
1535,5.381229877,-0.746277151
1535.5,5.39303112,-0.749596212
1536,5.406331062,-0.747018668
1536.5,5.420012951,-0.750512187
1537,5.434752941,-0.748264389
1537.5,5.450669765,-0.752318185
1538,5.466269493,-0.751054542
1538.5,5.479983807,-0.756013416
1539,5.493382454,-0.755324757
1539.5,5.503702641,-0.760940884
1540,5.513539791,-0.760243617
1540.5,5.524085522,-0.766140841
1541,5.531378269,-0.766110387
1541.5,5.538628101,-0.772430957
1542,5.541567802,-0.772711867
1542.5,5.544951916,-0.779190718
1543,5.541759491,-0.779418233
1543.5,5.542733669,-0.785004408
1544,5.540939331,-0.785183244
1544.5,5.540496826,-0.790991955
1545,5.53678751,-0.791380502
1545.5,5.533989429,-0.797353442
1546,5.526346684,-0.798237649
1546.5,5.515567303,-0.803877843
1547,5.505227566,-0.803846728
1547.5,5.491218567,-0.808861328
1548,5.481917858,-0.807406171
1548.5,5.474919796,-0.812515039
1549,5.464238644,-0.812146285
1549.5,5.451878548,-0.817414272
1550,5.436696053,-0.816826784
1550.5,5.419345379,-0.821515541
1551,5.40164423,-0.819785332
1551.5,5.385676384,-0.823665489
1552,5.367573738,-0.82152153
1552.5,5.352315903,-0.824554682
1553,5.336690426,-0.822227636
1553.5,5.320471287,-0.824972673
1554,5.30674696,-0.822227265
1554.5,5.289594173,-0.825095629
1555,5.274389267,-0.821628033
1555.5,5.258172989,-0.824149326
1556,5.241329193,-0.819834335
1556.5,5.230856895,-0.821342919
1557,5.217998981,-0.817668567
1557.5,5.205748081,-0.819210612
1558,5.193349361,-0.815412892
1558.5,5.178552151,-0.816813834
1559,5.164693832,-0.812090889
1559.5,5.151465416,-0.812389243
1560,5.143503666,-0.806947828
1560.5,5.133882046,-0.807693278
1561,5.125029087,-0.802143026
1561.5,5.116146564,-0.802484241
1562,5.107554436,-0.796226351
1562.5,5.102927685,-0.795653426
1563,5.100043297,-0.789158876
1563.5,5.099964142,-0.788817525
1564,5.098706722,-0.782529854
1564.5,5.101294518,-0.78206969
1565,5.101160526,-0.7759612
1565.5,5.104850292,-0.774681268
1566,5.112598419,-0.768115413
1566.5,5.122232914,-0.767495235
1567,5.132666588,-0.761447414
1567.5,5.145044327,-0.761024971
1568,5.159429073,-0.755224731
1568.5,5.175578117,-0.755104826
1569,5.195974827,-0.749675871
1569.5,5.21787405,-0.750888083
1570,5.238078594,-0.746963546
1570.5,5.257208824,-0.748740236
1571,5.277691364,-0.74459527
1571.5,5.302653313,-0.746320732
1572,5.331398487,-0.743260694
1572.5,5.360732555,-0.747249095
1573,5.385516644,-0.746555057
1573.5,5.405968666,-0.75169754
1574,5.423205853,-0.751040967
1574.5,5.440097809,-0.75542392
1575,5.462516308,-0.754206694
1575.5,5.486203194,-0.760001535
1576,5.505898476,-0.76095728
1576.5,5.520086765,-0.767940027
1577,5.530760765,-0.768619716
1577.5,5.543052197,-0.774900705
1578,5.554576397,-0.775682756
1578.5,5.566598415,-0.782407585
1579,5.577466965,-0.783987946
1579.5,5.584377766,-0.791880022
1580,5.585538387,-0.793584384
1580.5,5.588380337,-0.800690827
1581,5.588580608,-0.802321539
1581.5,5.589086533,-0.809554173
1582,5.585405827,-0.811514538
1582.5,5.579638958,-0.818406884
1583,5.574616909,-0.819693065
1583.5,5.568007946,-0.82655005
1584,5.561479092,-0.827822508
1584.5,5.552097321,-0.83498184
1585,5.54047823,-0.83617611
1585.5,5.526581764,-0.843109629
1586,5.508625984,-0.843588124
1586.5,5.492884159,-0.849039129
1587,5.478609562,-0.848543043
1587.5,5.46709156,-0.854116861
1588,5.451254845,-0.854210101
1588.5,5.435709476,-0.859687943
1589,5.41534853,-0.859251129
1589.5,5.398927689,-0.86324173
1590,5.385257721,-0.862233956
1590.5,5.371361732,-0.867051004
1591,5.352758408,-0.866654756
1591.5,5.332304955,-0.870474137
1592,5.31649065,-0.868608191
1592.5,5.300656796,-0.872317753
1593,5.286790371,-0.870565364
1593.5,5.271706104,-0.874797207
1594,5.253325462,-0.873329982
1594.5,5.234423161,-0.876629302
1595,5.218104362,-0.874123825
1595.5,5.203201294,-0.877120621
1596,5.189890862,-0.874904904
1596.5,5.174589634,-0.878527914
1597,5.157289028,-0.876484822
1597.5,5.138165474,-0.879366709
1598,5.122251987,-0.876178822
1598.5,5.107567787,-0.878779282
1599,5.094221115,-0.875839559
1599.5,5.080465794,-0.879073355
1600,5.062829494,-0.876787868
1600.5,5.041979313,-0.879383861
1601,5.023187637,-0.875286045
1601.5,5.008542538,-0.876869601
1602,4.994441509,-0.872946522
1602.5,4.9814291,-0.874997082
1603,4.965180397,-0.871354625
1603.5,4.950301647,-0.872857394
1604,4.934441566,-0.868601583
1604.5,4.921634197,-0.86942346
1605,4.909732819,-0.865070605
1605.5,4.897985458,-0.866300179
1606,4.883910656,-0.861867893
1606.5,4.872594833,-0.862107604
1607,4.864078522,-0.857321349
1607.5,4.855957031,-0.858154588
1608,4.847216129,-0.853961167
1608.5,4.836633682,-0.854954472
1609,4.825913906,-0.850364661
1609.5,4.814721584,-0.850658785
1610,4.80587101,-0.84525455
1610.5,4.798708916,-0.845045249
1611,4.794454098,-0.839853337
1611.5,4.787489891,-0.84019468
1612,4.78245163,-0.834583887
1612.5,4.778485298,-0.834441891
1613,4.777599335,-0.828760601
1613.5,4.777763844,-0.829128265
1614,4.777963161,-0.824259908
1614.5,4.776668549,-0.825199475
1615,4.773653507,-0.820120742
1615.5,4.773926735,-0.819988319
1616,4.777762413,-0.814798633
1616.5,4.782390594,-0.815671478
1617,4.786170006,-0.811623588
1617.5,4.787460327,-0.813046105
1618,4.789052963,-0.808593232
1618.5,4.792914867,-0.809568144
1619,4.798497677,-0.805522036
1619.5,4.803944111,-0.807486138
1620,4.807014465,-0.804441684
1620.5,4.807606697,-0.806458172
1621,4.809443951,-0.802729782
1621.5,4.812513828,-0.804358134
1622,4.81814146,-0.800929323
1622.5,4.822579861,-0.803568606
1623,4.825839996,-0.800942838
1623.5,4.827292919,-0.804025081
1624,4.825833797,-0.801442457
1624.5,4.825539112,-0.803571593
1625,4.828272343,-0.800855716
1625.5,4.827768326,-0.803857573
1626,4.827750206,-0.801328178
1626.5,4.825040817,-0.804402042
1627,4.822906017,-0.801423626
1627.5,4.82219553,-0.804255944
1628,4.82048893,-0.801833762
1628.5,4.817335606,-0.805218979
1629,4.809850693,-0.802849923
1629.5,4.803242207,-0.805019726
1630,4.798718452,-0.801727708
1630.5,4.79583931,-0.803980995
1631,4.792013168,-0.801390314
1631.5,4.786496162,-0.804062317
1632,4.779219151,-0.801526354
1632.5,4.770326138,-0.803602623
1633,4.763724804,-0.800456099
1633.5,4.754821777,-0.802610005
1634,4.745984554,-0.799460521
1634.5,4.733363152,-0.801222966
1635,4.722091675,-0.796979452
1635.5,4.710564137,-0.797552411
1636,4.702802181,-0.792619291
1636.5,4.693720818,-0.793166233
1637,4.685809135,-0.788250517
1637.5,4.674714088,-0.788373166
1638,4.666603088,-0.782295706
1638.5,4.658957958,-0.781424498
1639,4.655502796,-0.774862898
1639.5,4.651278019,-0.7741245
1640,4.648219585,-0.767415207
1640.5,4.64614439,-0.766103606
1641,4.645707607,-0.759077956
1641.5,4.646436691,-0.757118728
1642,4.652818203,-0.749696982
1642.5,4.658858776,-0.748568222
1643,4.665425301,-0.741565917
1643.5,4.673811436,-0.740352551
1644,4.681636333,-0.733493426
1644.5,4.692593098,-0.731674479
1645,4.707038879,-0.72482008
1645.5,4.722584724,-0.723568752
1646,4.741527081,-0.71726138
1646.5,4.760873318,-0.71698058
1647,4.781125546,-0.711674851
1647.5,4.800314903,-0.712108433
1648,4.819913387,-0.706999984
1648.5,4.841989517,-0.707242896
1649,4.86615181,-0.702849718
1649.5,4.889212132,-0.703639218
1650,4.919027805,-0.69961159
1650.5,4.945935726,-0.702206792
1651,4.973519325,-0.69954364
1651.5,4.998278618,-0.702873999
1652,5.025238991,-0.700542989
1652.5,5.051548481,-0.704794803
1653,5.074890137,-0.703400721
1653.5,5.10068512,-0.707556859
1654,5.126573086,-0.707142756
1654.5,5.149491787,-0.712455987
1655,5.172420979,-0.712549943
1655.5,5.193815231,-0.718380341
1656,5.214931488,-0.719310711
1656.5,5.23169136,-0.72583618
1657,5.249437332,-0.727034342
1657.5,5.262349606,-0.734186709
1658,5.274089336,-0.735525918
1658.5,5.282718182,-0.74250239
1659,5.291061401,-0.74345246
1659.5,5.29967165,-0.75016528
1660,5.3071661,-0.751522163
1660.5,5.312651157,-0.758570765
1661,5.316039562,-0.760111305
1661.5,5.317225456,-0.766949319
1662,5.318215847,-0.768174649
1662.5,5.317558289,-0.774801215
1663,5.317899704,-0.775981048
1663.5,5.314576149,-0.78309519
1664,5.308418274,-0.784131538
1664.5,5.30228281,-0.79045586
1665,5.294990063,-0.791200495
1665.5,5.286590576,-0.797228971
1666,5.277392387,-0.797674809
1666.5,5.266325951,-0.803361993
1667,5.254953384,-0.803164499
1667.5,5.24388361,-0.808300013
1668,5.231319904,-0.807885775
1668.5,5.218895912,-0.812372643
1669,5.206893444,-0.811659889
1669.5,5.192129135,-0.815764982
1670,5.180587769,-0.814229612
1670.5,5.166983128,-0.818090799
1671,5.155334473,-0.816300619
1671.5,5.140485764,-0.82000966
1672,5.12628746,-0.817445336
1672.5,5.112766266,-0.820081003
1673,5.101413727,-0.816905936
1673.5,5.09061718,-0.819076632
1674,5.083028316,-0.815722971
1674.5,5.073585987,-0.81828857
1675,5.063705921,-0.814682356
1675.5,5.055561066,-0.816357874
1676,5.049786568,-0.812333538
1676.5,5.045360088,-0.814265884
1677,5.038379192,-0.810597074
1677.5,5.033337593,-0.811676837
1678,5.031166553,-0.807592518
1678.5,5.028408051,-0.808770857
1679,5.029536724,-0.804463901
1679.5,5.031207561,-0.806128485
1680,5.032119274,-0.802723382
1680.5,5.029837608,-0.804261249
1681,5.032194614,-0.799831763
1681.5,5.0352211,-0.801207733
1682,5.041118622,-0.797154243
1682.5,5.045343876,-0.799010167
1683,5.051613331,-0.79485622
1683.5,5.059585571,-0.796628897
1684,5.069434643,-0.792941015
1684.5,5.079520226,-0.79533251
1685,5.09035635,-0.792195646
1685.5,5.10090065,-0.795057955
1686,5.112307549,-0.792076678
1686.5,5.126057148,-0.795275819
1687,5.139597416,-0.793143506
1687.5,5.154037476,-0.797361064
1688,5.165008545,-0.796189879
1688.5,5.176749706,-0.800746407
1689,5.185774803,-0.799789552
1689.5,5.197824001,-0.804294296
1690,5.209080219,-0.804066827
1690.5,5.219165325,-0.809740739
1691,5.224777699,-0.810195731
1691.5,5.230049133,-0.815630754
1692,5.234967232,-0.815886333
1692.5,5.240062237,-0.821569783
1693,5.243314266,-0.82256884
1693.5,5.241640568,-0.828607872
1694,5.240606308,-0.82882253
1694.5,5.239411831,-0.834395863
1695,5.238825321,-0.834686119
1695.5,5.236952305,-0.840614655
1696,5.233119488,-0.841422357
1696.5,5.224644661,-0.84721832
1697,5.217835903,-0.846881433
1697.5,5.211877823,-0.852032053
1698,5.207149982,-0.851905918
1698.5,5.199639797,-0.857652921
1699,5.189686298,-0.857485789
1699.5,5.179722786,-0.862351306
1700,5.171926498,-0.86164502
1700.5,5.162881851,-0.866889226
1701,5.151823044,-0.866273882
1701.5,5.140999317,-0.871237346
1702,5.126285553,-0.870333654
1702.5,5.114610195,-0.873921573
1703,5.106449604,-0.872669275
1703.5,5.095258713,-0.877327754
1704,5.081291199,-0.876191411
1704.5,5.066747665,-0.879911592
1705,5.053680897,-0.877808633
1705.5,5.04190588,-0.881070925
1706,5.030833721,-0.879022094
1706.5,5.018378735,-0.882457517
1707,5.005161285,-0.880121988
1707.5,4.99179554,-0.882829003
1708,4.980381012,-0.879649796
1708.5,4.971093655,-0.881993054
1709,4.962601185,-0.879095273
1709.5,4.952663422,-0.881776643
1710,4.942462444,-0.878423483
1710.5,4.935032845,-0.880360169
1711,4.929638386,-0.877051649
1711.5,4.923961639,-0.879826757
1712,4.915126801,-0.876940938
1712.5,4.906704426,-0.879121515
1713,4.898665905,-0.875301718
1713.5,4.895660877,-0.876952467
1714,4.892119408,-0.874002001
1714.5,4.885947227,-0.876616781
1715,4.876345158,-0.873052841
1715.5,4.871565342,-0.8738714
1716,4.870946884,-0.869741384
1716.5,4.872467518,-0.871609733
1717,4.870752811,-0.868815454
1717.5,4.867024899,-0.8706224
1718,4.865767002,-0.866742551
1718.5,4.867318153,-0.868218333
1719,4.869928837,-0.864892628
1719.5,4.872198582,-0.866938028
1720,4.874561787,-0.863889904
1720.5,4.876722813,-0.865750411
1721,4.882896423,-0.862505982
1721.5,4.888694763,-0.865132797
1722,4.894473553,-0.862647447
1722.5,4.899671078,-0.865416512
1723,4.907384396,-0.863064667
1723.5,4.914786816,-0.866320168
1724,4.925186157,-0.864902836
1724.5,4.929881096,-0.869692866
1725,4.934153557,-0.868364517
1725.5,4.937659264,-0.872903232
1726,4.940937042,-0.87116963
1726.5,4.95062685,-0.875420124
1727,4.958673,-0.875673895
1727.5,4.96158886,-0.881751164
1728,4.96206665,-0.882155209
1728.5,4.960434437,-0.888100187
1729,4.957411766,-0.8879311
1729.5,4.957784176,-0.893578299
1730,4.954102993,-0.894389841
1730.5,4.948359966,-0.90036422
1731,4.940734863,-0.900686553
1731.5,4.933744907,-0.906317239
1732,4.924683571,-0.906584527
1732.5,4.915949345,-0.91220057
1733,4.903357506,-0.912532711
1733.5,4.89043045,-0.917376657
1734,4.879106998,-0.916708507
1734.5,4.869792938,-0.921650334
1735,4.857250214,-0.921955011
1735.5,4.84100914,-0.926991244
1736,4.824653625,-0.926241308
1736.5,4.808391094,-0.930408365
1737,4.793512821,-0.929091075
1737.5,4.778948784,-0.933366556
1738,4.761712551,-0.932423478
1738.5,4.742489815,-0.936261246
1739,4.723164082,-0.934123901
1739.5,4.70649004,-0.936835832
1740,4.691505909,-0.934684258
1740.5,4.673419476,-0.938063754
1741,4.653173447,-0.935293917
1741.5,4.635038853,-0.937187021
1742,4.618439674,-0.933516572
1742.5,4.604113579,-0.935148676
1743,4.588925362,-0.931606354
1743.5,4.574234962,-0.932905642
1744,4.560291767,-0.928679951
1744.5,4.549325943,-0.929400104
1745,4.539676666,-0.925424405
1745.5,4.528830528,-0.926581454
1746,4.518464565,-0.92221846
1746.5,4.510676861,-0.922609357
1747,4.50667429,-0.918495457
1747.5,4.500554085,-0.92004837
1748,4.494842052,-0.916534996
1748.5,4.485608101,-0.918169403
1749,4.479061604,-0.913639949
1749.5,4.475072384,-0.914776802
1750,4.473210812,-0.910824035
1750.5,4.471319199,-0.913233878
1751,4.465329647,-0.910345893
1751.5,4.459781647,-0.912339934
1752,4.454769611,-0.909207162
1752.5,4.449215889,-0.91143278
1753,4.444043159,-0.908408517
1753.5,4.437815666,-0.911065754
1754,4.429409027,-0.908054941
1754.5,4.423230171,-0.910172093
1755,4.41574955,-0.907689573
1755.5,4.404718876,-0.910091972
1756,4.394433022,-0.906639655
1756.5,4.384150028,-0.908475637
1757,4.373520374,-0.904608805
1757.5,4.36439991,-0.905885736
1758,4.355516434,-0.9020024
1758.5,4.345439434,-0.903499159
1759,4.333747864,-0.899069938
1759.5,4.324839592,-0.899472895
1760,4.315981388,-0.894830924
1760.5,4.307023525,-0.894973206
1761,4.300052643,-0.889625336
1761.5,4.294341564,-0.889592935
1762,4.289357185,-0.884263543
1762.5,4.285688877,-0.884325533
1763,4.280858994,-0.879341273
1763.5,4.275615692,-0.878984158
1764,4.273192883,-0.873154492
1764.5,4.271817684,-0.87272182
1765,4.271863937,-0.867057786
1765.5,4.271901608,-0.866871651
1766,4.272548676,-0.861079918
1766.5,4.274928093,-0.860667697
1767,4.278327942,-0.85477455
1767.5,4.284821987,-0.854521703
1768,4.290747166,-0.849238106
1768.5,4.299415112,-0.849376196
1769,4.306880951,-0.844879427
1769.5,4.314818382,-0.845320559
1770,4.324108601,-0.840751054
1770.5,4.335408688,-0.841568345
1771,4.347317219,-0.837960136
1771.5,4.357978344,-0.839768477
1772,4.369102001,-0.836544057
1772.5,4.380294323,-0.838856725
1773,4.390855312,-0.836232938
1773.5,4.401525021,-0.838908225
1774,4.412119389,-0.836791017
1774.5,4.421495438,-0.839964917
1775,4.431632996,-0.837939162
1775.5,4.442835808,-0.84165867
1776,4.451589584,-0.840865165
1776.5,4.45790863,-0.844925703
1777,4.466029644,-0.843849668
1777.5,4.472940922,-0.848589671
1778,4.478050232,-0.848201307
1778.5,4.482304096,-0.853295078
1779,4.483023643,-0.853385881
1779.5,4.482131004,-0.85797321
1780,4.482783794,-0.857508005
1780.5,4.480609894,-0.862376652
1781,4.478173733,-0.861661601
1781.5,4.475148201,-0.866136664
1782,4.472594738,-0.865364689
1782.5,4.467761517,-0.870136225
1783,4.461188316,-0.869042853
1783.5,4.455443382,-0.873051554
1784,4.448997498,-0.871600528
1784.5,4.443449974,-0.875289947
1785,4.437432766,-0.873757471
1785.5,4.431247711,-0.877462074
1786,4.424107075,-0.875712279
1786.5,4.418074608,-0.87925042
1787,4.409005642,-0.877592919
1787.5,4.400828838,-0.880296954
1788,4.394193172,-0.877993601
1788.5,4.387572289,-0.880779848
1789,4.381024837,-0.878667883
1789.5,4.372168064,-0.881447793
1790,4.364620686,-0.878607768
1790.5,4.356832504,-0.88092286
1791,4.350495338,-0.877533913
1791.5,4.346404552,-0.879751838
1792,4.340754986,-0.877003448
1792.5,4.334463596,-0.879266962
1793,4.327636719,-0.875961465
1793.5,4.322838306,-0.877473389
1794,4.319598198,-0.873963022
1794.5,4.317075729,-0.875792774
1795,4.314631462,-0.872569827
1795.5,4.31264782,-0.874577027
1796,4.310788631,-0.871580936
1796.5,4.308445454,-0.873931335
1797,4.304759502,-0.870930233
1797.5,4.302312374,-0.872776375
1798,4.30039978,-0.86956448
1798.5,4.299972057,-0.871364768
1799,4.300533772,-0.868663391
1799.5,4.298762321,-0.871135688
1800,4.297768593,-0.868304701
1800.5,4.296161175,-0.870553341
1801,4.297586918,-0.867560332
1801.5,4.298139095,-0.870756839
1802,4.296132565,-0.868411736
1802.5,4.295209408,-0.871438379
1803,4.291663647,-0.869253022
1803.5,4.289121628,-0.871851222
1804,4.28654623,-0.869490106
1804.5,4.283360481,-0.872179036
